Gene ID	brain	liver	testis
ENSMUSG00000032116	5	18	10
ENSMUSG00000032118	119	0	3
ENSMUSG00000032120	16	4	2
ENSMUSG00000032123	5	10	2
ENSMUSG00000032127	22	9	13
ENSMUSG00000032135	5	1	2
ENSMUSG00000032171	14	3	7
ENSMUSG00000032174	26	0	1
ENSMUSG00000032178	10	2	19
ENSMUSG00000032180	7	8	9
ENSMUSG00000032186	34	0	15
ENSMUSG00000032187	35	11	33
ENSMUSG00000032193	4	25	0.6
ENSMUSG00000032194	2	7	2
ENSMUSG00000032198	3	4	5
ENSMUSG00000032202	2	0.6	5
ENSMUSG00000032216	38	28	6
ENSMUSG00000032220	5	17	2
ENSMUSG00000032221	1	0	142
ENSMUSG00000032231	7	5	28
ENSMUSG00000032249	91	55	5
ENSMUSG00000032261	4	4	1
ENSMUSG00000032263	19	37	2
ENSMUSG00000032264	11	8	16
ENSMUSG00000032271	0.5	224	5
ENSMUSG00000032279	150	21	15
ENSMUSG00000032281	38	0	30
ENSMUSG00000032285	11	1	82
ENSMUSG00000032290	9	4	7
ENSMUSG00000032291	0.5	0	4
ENSMUSG00000032293	12	21	22
ENSMUSG00000032294	538	7	128
ENSMUSG00000032295	6	3	8
ENSMUSG00000032299	29	11	6
ENSMUSG00000032301	54	82	40
ENSMUSG00000032306	9	2	46
ENSMUSG00000032309	17	27	5
ENSMUSG00000032310	0	133	0
ENSMUSG00000032312	6	11	3
ENSMUSG00000032313	1	0	0
ENSMUSG00000032314	22	168	11
ENSMUSG00000032315	0	0	0
ENSMUSG00000032320	58	3	13
ENSMUSG00000032323	0.6	0	10
ENSMUSG00000032328	89	71	29
ENSMUSG00000032330	106	93	120
ENSMUSG00000032336	120	7	6
ENSMUSG00000032348	65	79	53
ENSMUSG00000032349	28	152	12
ENSMUSG00000032350	24	146	12
ENSMUSG00000032352	3	0	41
ENSMUSG00000032353	8	8	12
ENSMUSG00000032356	51	0	0.7
ENSMUSG00000032359	2	29	1
ENSMUSG00000032366	36	8	5
ENSMUSG00000032369	1	9	0
ENSMUSG00000032370	13	45	7
ENSMUSG00000032372	0.6	4	0
ENSMUSG00000032374	1	0	1
ENSMUSG00000032380	1	3	0
ENSMUSG00000032381	22	43	25
ENSMUSG00000032383	67	223	27
ENSMUSG00000032387	2	18	2
ENSMUSG00000032388	7	6	4
ENSMUSG00000032392	0.7	3	0.6
ENSMUSG00000032393	17	8	23
ENSMUSG00000032396	9	5	62
ENSMUSG00000032399	535	536	274
ENSMUSG00000032403	1	1	4
ENSMUSG00000032405	7	3	45
ENSMUSG00000032412	64	18	165
ENSMUSG00000032413	1	0	0.8
ENSMUSG00000032418	28	152	122
ENSMUSG00000032420	0.9	2	2
ENSMUSG00000032422	10	4	6
ENSMUSG00000032423	10	7	5
ENSMUSG00000032431	4	3	11
ENSMUSG00000032434	8	50	11
ENSMUSG00000032435	54	13	6
ENSMUSG00000032449	5	0	2
ENSMUSG00000032456	0	0	6
ENSMUSG00000032458	16	22	12
ENSMUSG00000032459	6	7	8
ENSMUSG00000032462	4	2	2
ENSMUSG00000032463	12	3	5
ENSMUSG00000032468	14	3	7
ENSMUSG00000032469	9	5	3
ENSMUSG00000032470	26	0	2
ENSMUSG00000032475	7	6	10
ENSMUSG00000032478	2	5	16
ENSMUSG00000032479	32	2	15
ENSMUSG00000032480	8	2	18
ENSMUSG00000032482	22	0	0
ENSMUSG00000032484	0.7	0	0
ENSMUSG00000032485	8	13	2
ENSMUSG00000032489	2	0	80
ENSMUSG00000032491	1	0	3
ENSMUSG00000032496	0	0	0
ENSMUSG00000032498	2	3	1
ENSMUSG00000032504	22	28	9
ENSMUSG00000032508	2	5	4
ENSMUSG00000032513	5	3	3
ENSMUSG00000032514	0	0	29
ENSMUSG00000032518	62	63	23
ENSMUSG00000032519	8	7	6
ENSMUSG00000032523	6	0	3
ENSMUSG00000032527	16	44	3
ENSMUSG00000032530	0	0	39
ENSMUSG00000032540	4	16	85
ENSMUSG00000032548	0	6	0
ENSMUSG00000032549	129	0	0.8
ENSMUSG00000032553	4	3	5
ENSMUSG00000032554	10	208	0
ENSMUSG00000032555	2	1	5
ENSMUSG00000032557	23	20	5
ENSMUSG00000032558	1	1	2
ENSMUSG00000032562	47	18	20
ENSMUSG00000032563	14	4	6
ENSMUSG00000032564	8	0	0.8
ENSMUSG00000032565	3	1	1
ENSMUSG00000032570	19	7	4
ENSMUSG00000032571	6	3	3
ENSMUSG00000032589	10	0	0
ENSMUSG00000032594	24	5	18
ENSMUSG00000032598	14	0.8	0.6
ENSMUSG00000032602	4	11	6
ENSMUSG00000032607	13	24	2
ENSMUSG00000032612	12	10	24
ENSMUSG00000032615	15	2	18
ENSMUSG00000032633	11	6	5
ENSMUSG00000032643	0	0	0
ENSMUSG00000032648	22	0	1
ENSMUSG00000032661	0	0	0
ENSMUSG00000032667	13	15	11
ENSMUSG00000032673	2	8	1
ENSMUSG00000032698	6	2	1
ENSMUSG00000032705	18	3	9
ENSMUSG00000032718	4	0	0
ENSMUSG00000032724	2	4	1
ENSMUSG00000032737	3	3	3
ENSMUSG00000032741	6	7	3
ENSMUSG00000032757	5	14	6
ENSMUSG00000032763	9	6	3
ENSMUSG00000032773	13	0	0
ENSMUSG00000032777	14	7	16
ENSMUSG00000032786	11	96	24
ENSMUSG00000032788	22	5	0.9
ENSMUSG00000032803	25	29	86
ENSMUSG00000032815	0	0	1
ENSMUSG00000032854	15	0	0.8
ENSMUSG00000032869	6	5	57
ENSMUSG00000032883	94	16	10
ENSMUSG00000032892	0	0	0
ENSMUSG00000032897	10	6	5
ENSMUSG00000032900	0	0	177
ENSMUSG00000032902	12	12	6
ENSMUSG00000032905	34	14	26
ENSMUSG00000032911	1	0	0
ENSMUSG00000032932	8	14	6
ENSMUSG00000032936	93	0	3
ENSMUSG00000032939	7	3	15
ENSMUSG00000032942	1	0	0
ENSMUSG00000032946	3	0.9	0
ENSMUSG00000032952	2	1	5
ENSMUSG00000032959	129	32	464
ENSMUSG00000032965	38	0.9	62
ENSMUSG00000032966	94	11	48
ENSMUSG00000032968	6	0	18
ENSMUSG00000033021	5	3	5
ENSMUSG00000033022	19	887	6
ENSMUSG00000033031	0.8	0	16
ENSMUSG00000033032	10	2	3
ENSMUSG00000033033	0.7	0	0
ENSMUSG00000033039	6	1	8
ENSMUSG00000033047	63	71	95
ENSMUSG00000033053	1	0	214
ENSMUSG00000033059	59	2	4
ENSMUSG00000033065	150	6	51
ENSMUSG00000033082	0	0.9	0
ENSMUSG00000033096	13	9	2
ENSMUSG00000033099	6	3	9
ENSMUSG00000033105	2	6	2
ENSMUSG00000033128	11	5	16
ENSMUSG00000033149	2	8	0.5
ENSMUSG00000033157	6	2	4
ENSMUSG00000033161	228	83	25
ENSMUSG00000033166	4	5	39
ENSMUSG00000033174	27	8	14
ENSMUSG00000033191	3	3	0
ENSMUSG00000033208	136	0	1
ENSMUSG00000033209	0.8	0	0.6
ENSMUSG00000033213	0	0	76
ENSMUSG00000033216	5	11	18
ENSMUSG00000033220	0	0.8	0
ENSMUSG00000033276	0.9	0	16
ENSMUSG00000033278	11	1	2
ENSMUSG00000033282	3	0	7
ENSMUSG00000033294	5	2	8
ENSMUSG00000033295	4	9	1
ENSMUSG00000033306	0	3	11
ENSMUSG00000033307	175	81	34
ENSMUSG00000033308	0	63	0
ENSMUSG00000033313	0.5	0.5	0
ENSMUSG00000033318	0.8	7	23
ENSMUSG00000033323	4	2	15
ENSMUSG00000033335	10	9	33
ENSMUSG00000033350	19	0.6	0
ENSMUSG00000033352	51	13	4
ENSMUSG00000033356	0.6	0	2
ENSMUSG00000033365	11	2	23
ENSMUSG00000033373	4	0.5	2
ENSMUSG00000033396	2	3	2
ENSMUSG00000033405	0.9	0	0.8
ENSMUSG00000033427	0	41	0
ENSMUSG00000033429	75	154	14
ENSMUSG00000033430	24	7	4
ENSMUSG00000033460	36	1	0.8
ENSMUSG00000033475	1	0	0.5
ENSMUSG00000033478	5	6	8
ENSMUSG00000033487	7	12	16
ENSMUSG00000033488	3	6	1
ENSMUSG00000033499	12	15	7
ENSMUSG00000033530	52	6	3
ENSMUSG00000033533	0	159	0
ENSMUSG00000033542	0	3	0
ENSMUSG00000033543	6	7	28
ENSMUSG00000033554	2	2	1
ENSMUSG00000033557	10	2	6
ENSMUSG00000033578	17	0	6
ENSMUSG00000033589	1	2	29
ENSMUSG00000033595	33	0	0
ENSMUSG00000033610	6	51	6
ENSMUSG00000033615	270	0	0
ENSMUSG00000033624	2	3	3
ENSMUSG00000033629	70	58	16
ENSMUSG00000033634	0	240	0
ENSMUSG00000033644	0	0	26
ENSMUSG00000033676	37	0	0
ENSMUSG00000033688	0	135	5
ENSMUSG00000033701	8	2	32
ENSMUSG00000033703	3	2	2
ENSMUSG00000033706	6	2	2
ENSMUSG00000033707	4	2	0.6
ENSMUSG00000033712	25	5	21
ENSMUSG00000033720	28	3	0
ENSMUSG00000033721	3	0	5
ENSMUSG00000033728	3	1	4
ENSMUSG00000033732	19	9	13
ENSMUSG00000033751	6	6	3
ENSMUSG00000033752	1	10	9
ENSMUSG00000033760	2	1	10
ENSMUSG00000033763	41	0.8	2
ENSMUSG00000033769	7	0.8	2
ENSMUSG00000033777	0.5	0	0
ENSMUSG00000033788	0	0.5	0
ENSMUSG00000033792	0	0.5	0
ENSMUSG00000033793	33	12	9
ENSMUSG00000033809	3	3	3
ENSMUSG00000033813	44	46	44
ENSMUSG00000033826	0	0	53
ENSMUSG00000033831	0	3170	0.6
ENSMUSG00000033845	3	5	4
ENSMUSG00000033855	0.5	1	8
ENSMUSG00000033857	2	0	0.5
ENSMUSG00000033860	0.6	4552	0.7
ENSMUSG00000033880	3	9	2
ENSMUSG00000033882	0	0	11
ENSMUSG00000033904	12	0.9	21
ENSMUSG00000033910	9	0.9	0.5
ENSMUSG00000033916	209	184	234
ENSMUSG00000033917	129	25	64
ENSMUSG00000033918	8	7	12
ENSMUSG00000033933	12	4	28
ENSMUSG00000033938	20	15	16
ENSMUSG00000033940	84	22	21
ENSMUSG00000033949	2	0	161
ENSMUSG00000033955	9	5	1
ENSMUSG00000033965	5	14	0
ENSMUSG00000033970	1	0.9	3
ENSMUSG00000033998	78	0	1
ENSMUSG00000034021	10	3	4
ENSMUSG00000034022	8	7	11
ENSMUSG00000034023	0.6	0	6
ENSMUSG00000034024	125	96	232
ENSMUSG00000034032	2	0.9	3
ENSMUSG00000034064	12	3	1
ENSMUSG00000034066	1	5	0.8
ENSMUSG00000034088	15	55	38
ENSMUSG00000034101	0.9	1	0.7
ENSMUSG00000034105	4	2	3
ENSMUSG00000034108	19	133	49
ENSMUSG00000034109	3	10	0.5
ENSMUSG00000034116	1	0.9	4
ENSMUSG00000034120	26	21	23
ENSMUSG00000034126	3	3	17
ENSMUSG00000034127	0	0.8	3
ENSMUSG00000034139	0	0	0
ENSMUSG00000034152	31	10	20
ENSMUSG00000034160	35	9	4
ENSMUSG00000034165	1	1	6
ENSMUSG00000034168	15	5	1
ENSMUSG00000034171	13	18	5
ENSMUSG00000034175	5	3	35
ENSMUSG00000034187	98	2	1
ENSMUSG00000034189	21	3	7
ENSMUSG00000034190	44	21	13
ENSMUSG00000034192	40	11	64
ENSMUSG00000034194	6	2	21
ENSMUSG00000034201	5	2	12
ENSMUSG00000034203	20	8	7
ENSMUSG00000034211	7	4	3
ENSMUSG00000034216	8	2	3
ENSMUSG00000034218	0.9	1	0.9
ENSMUSG00000034219	0	0	3
ENSMUSG00000034220	11	0	5
ENSMUSG00000034245	31	5	12
ENSMUSG00000034247	3	2	1
ENSMUSG00000034248	3	3	4
ENSMUSG00000034255	1	0	0
ENSMUSG00000034259	5	4	7
ENSMUSG00000034263	4	2	8
ENSMUSG00000034278	9	2	5
ENSMUSG00000034282	0.7	0	0
ENSMUSG00000034285	28	101	1
ENSMUSG00000034290	6	7	6
ENSMUSG00000034292	4	2	28
ENSMUSG00000034297	5	3	5
ENSMUSG00000034308	2	24	1
ENSMUSG00000034311	0	0	1
ENSMUSG00000034312	33	4	6
ENSMUSG00000034320	0.6	0	2
ENSMUSG00000034321	6	5	13
ENSMUSG00000034330	0.9	0.6	3
ENSMUSG00000034341	56	15	32
ENSMUSG00000034342	0.5	0	10
ENSMUSG00000034343	6	5	12
ENSMUSG00000034349	4	7	156
ENSMUSG00000034353	28	1	1
ENSMUSG00000034361	5	3	0.5
ENSMUSG00000034371	3	93	56
ENSMUSG00000034412	6	0.9	5
ENSMUSG00000034422	0	4	0
ENSMUSG00000034424	52	93	10
ENSMUSG00000034432	20	6	13
ENSMUSG00000034449	3	9	5
ENSMUSG00000034450	0	70	0
ENSMUSG00000034453	3	3	3
ENSMUSG00000034456	0	137	0
ENSMUSG00000034459	2	4	0
ENSMUSG00000034467	3	0	101
ENSMUSG00000034471	4	2	2
ENSMUSG00000034473	3	3	6
ENSMUSG00000034480	2	2	1
ENSMUSG00000034484	37	24	11
ENSMUSG00000034509	5	5	11
ENSMUSG00000034560	12	10	2
ENSMUSG00000034566	220	166	93
ENSMUSG00000034570	7	0	0
ENSMUSG00000034593	22	0	1
ENSMUSG00000034595	1	0.6	5
ENSMUSG00000034601	2	0.7	24
ENSMUSG00000034610	3	2	5
ENSMUSG00000034613	9	0	1
ENSMUSG00000034616	5	2	0
ENSMUSG00000034634	0	0	0
ENSMUSG00000034636	17	6	1
ENSMUSG00000034653	5	2	3
ENSMUSG00000034659	7	3	3
ENSMUSG00000034663	2	0.8	4
ENSMUSG00000034664	0	0	0
ENSMUSG00000034667	13	11	7
ENSMUSG00000034675	27	0	4
ENSMUSG00000034685	12	0	0
ENSMUSG00000034687	0.9	0	0
ENSMUSG00000034706	0.8	0	17
ENSMUSG00000034707	26	35	9
ENSMUSG00000034709	28	7	3
ENSMUSG00000034723	18	4	7
ENSMUSG00000034730	73	0	0.9
ENSMUSG00000034738	6	18	0
ENSMUSG00000034744	7	3	10
ENSMUSG00000034761	6	3	4
ENSMUSG00000034781	20	10	6
ENSMUSG00000034786	0.8	0.7	0
ENSMUSG00000034789	37	16	10
ENSMUSG00000034793	9	0.5	28
ENSMUSG00000034796	10	0	0
ENSMUSG00000034799	15	0	0
ENSMUSG00000034801	7	3	2
ENSMUSG00000034807	15	20	7
ENSMUSG00000034825	26	0	0.9
ENSMUSG00000034826	10	13	10
ENSMUSG00000034839	19	0	5
ENSMUSG00000034842	1	0.5	73
ENSMUSG00000034848	2	0.5	17
ENSMUSG00000034853	5	0	0
ENSMUSG00000034863	8	0	0
ENSMUSG00000034868	118	25	18
ENSMUSG00000034872	0	0	0.5
ENSMUSG00000034875	33	21	3
ENSMUSG00000034880	18	18	9
ENSMUSG00000034891	136	0	0
ENSMUSG00000034892	192	84	138
ENSMUSG00000034902	37	2	1
ENSMUSG00000034906	0	0	8
ENSMUSG00000034911	2	4	0
ENSMUSG00000034912	2	0	0.7
ENSMUSG00000034918	0	0	0
ENSMUSG00000034926	15	87	6
ENSMUSG00000034932	23	22	109
ENSMUSG00000034940	5	1	7
ENSMUSG00000034958	39	0	0
ENSMUSG00000034981	11	0	0
ENSMUSG00000034993	9	4	10
ENSMUSG00000034994	391	415	493
ENSMUSG00000035000	0.6	21	0
ENSMUSG00000035021	0	4	26
ENSMUSG00000035027	17	19	28
ENSMUSG00000035031	0	357	0
ENSMUSG00000035049	6	2	11
ENSMUSG00000035051	9	3	2
ENSMUSG00000035057	0	0	31
ENSMUSG00000035064	4	1	2
ENSMUSG00000035069	7	16	2
ENSMUSG00000035078	6	3	17
ENSMUSG00000035086	10	5	9
ENSMUSG00000035104	3	24	0
ENSMUSG00000035112	1	0	3
ENSMUSG00000035142	0.7	1	1
ENSMUSG00000035150	29	25	3
ENSMUSG00000035151	3	2	2
ENSMUSG00000035152	44	9	68
ENSMUSG00000035168	4	0.9	1
ENSMUSG00000035173	9	4	31
ENSMUSG00000035181	2	3	2
ENSMUSG00000035198	16	11	12
ENSMUSG00000035199	134	28	6
ENSMUSG00000035202	2344	46	170
ENSMUSG00000035203	76	28	21
ENSMUSG00000035206	6	2	17
ENSMUSG00000035212	14	8	6
ENSMUSG00000035215	23	8	11
ENSMUSG00000035227	31	51	59
ENSMUSG00000035232	18	0	61
ENSMUSG00000035236	4	0	2
ENSMUSG00000035237	13	119	0
ENSMUSG00000035245	7	2	1
ENSMUSG00000035247	14	20	7
ENSMUSG00000035268	13	3	33
ENSMUSG00000035285	27	0.6	2
ENSMUSG00000035296	0	0	0
ENSMUSG00000035297	29	12	74
ENSMUSG00000035325	11	18	12
ENSMUSG00000035351	2	2	18
ENSMUSG00000035354	7	6	3
ENSMUSG00000035370	0	0	1
ENSMUSG00000035376	6	7	11
ENSMUSG00000035378	2	2	5
ENSMUSG00000035390	56	0	9
ENSMUSG00000035407	3	0	0
ENSMUSG00000035420	0	0	82
ENSMUSG00000035427	0	0	1
ENSMUSG00000035435	0	0	10
ENSMUSG00000035437	13	4	5
ENSMUSG00000035441	4	2	1
ENSMUSG00000035443	40	13	36
ENSMUSG00000035458	0.8	0	28
ENSMUSG00000035459	0	4	1
ENSMUSG00000035472	0	1	1
ENSMUSG00000035473	0.7	29	9
ENSMUSG00000035493	3	11	8
ENSMUSG00000035504	2	106	207
ENSMUSG00000035505	3	2	2
ENSMUSG00000035517	10	9	80
ENSMUSG00000035530	164	105	243
ENSMUSG00000035540	0	3390	0
ENSMUSG00000035547	4	0	0
ENSMUSG00000035559	17	11	6
ENSMUSG00000035561	3	52	5
ENSMUSG00000035576	1	0	0.5
ENSMUSG00000035596	8	2	0.6
ENSMUSG00000035632	9	5	5
ENSMUSG00000035637	16	71	4
ENSMUSG00000035642	20	10	23
ENSMUSG00000035653	6	0	0
ENSMUSG00000035666	4	3	6
ENSMUSG00000035674	66	48	24
ENSMUSG00000035686	24	445	4
ENSMUSG00000035692	7	25	1
ENSMUSG00000035697	0.9	1	0
ENSMUSG00000035711	7	1	1
ENSMUSG00000035722	3	0.6	0
ENSMUSG00000035735	14	0	0
ENSMUSG00000035754	12	7	11
ENSMUSG00000035757	3	7	1
ENSMUSG00000035765	17	8	25
ENSMUSG00000035769	2	36	1
ENSMUSG00000035770	40	5	21
ENSMUSG00000035772	7	7	4
ENSMUSG00000035780	0	134	0
ENSMUSG00000035783	10	4	28
ENSMUSG00000035805	43	0	16
ENSMUSG00000035842	0	1	4
ENSMUSG00000035863	51	0.6	2
ENSMUSG00000035864	154	0.7	0
ENSMUSG00000035877	5	6	9
ENSMUSG00000035878	0.5	10	0
ENSMUSG00000035890	26	9	167
ENSMUSG00000035898	4	2	2
ENSMUSG00000035900	6	1	0
ENSMUSG00000035901	30	4	6
ENSMUSG00000035933	4	3	6
ENSMUSG00000035936	14	9	0.7
ENSMUSG00000035941	5	15	4
ENSMUSG00000035944	2	13	0.8
ENSMUSG00000035948	0	0.7	0
ENSMUSG00000035953	8	2	3
ENSMUSG00000035954	13	4	0
ENSMUSG00000035958	11	8	13
ENSMUSG00000035960	5	6	4
ENSMUSG00000035984	10	0	181
ENSMUSG00000035992	7	6	12
ENSMUSG00000036006	4	0	0.5
ENSMUSG00000036026	18	8	0.7
ENSMUSG00000036054	4	0.5	18
ENSMUSG00000036061	3	2	1
ENSMUSG00000036062	38	0	0
ENSMUSG00000036078	12	39	4
ENSMUSG00000036087	4	5	24
ENSMUSG00000036093	23	31	1
ENSMUSG00000036103	5	12	0.9
ENSMUSG00000036104	10	4	2
ENSMUSG00000036112	17	12	33
ENSMUSG00000036114	12	9	10
ENSMUSG00000036138	12	17	2
ENSMUSG00000036180	5	6	13
ENSMUSG00000036181	9	12	2
ENSMUSG00000036199	122	105	74
ENSMUSG00000036241	26	30	15
ENSMUSG00000036257	37	37	28
ENSMUSG00000036273	4	0	1
ENSMUSG00000036278	9	15	19
ENSMUSG00000036282	5	4	10
ENSMUSG00000036298	10	0	0
ENSMUSG00000036299	101	51	28
ENSMUSG00000036309	290	138	145
ENSMUSG00000036315	19	9	41
ENSMUSG00000036327	4	0.7	4
ENSMUSG00000036352	21	6	27
ENSMUSG00000036353	13	0.6	0
ENSMUSG00000036368	5	36	48
ENSMUSG00000036371	63	57	61
ENSMUSG00000036372	6	6	26
ENSMUSG00000036391	2	8	2
ENSMUSG00000036402	11	7	4
ENSMUSG00000036427	84	19	63
ENSMUSG00000036435	8	2	3
ENSMUSG00000036446	0.9	1	0.5
ENSMUSG00000036452	8	1	0.6
ENSMUSG00000036461	2	7	2
ENSMUSG00000036499	6	8	3
ENSMUSG00000036501	16	8	40
ENSMUSG00000036504	8	2	8
ENSMUSG00000036510	5	0	0
ENSMUSG00000036513	5	5	4
ENSMUSG00000036529	16	3	9
ENSMUSG00000036550	9	11	41
ENSMUSG00000036564	329	0	3
ENSMUSG00000036565	25	0.8	3
ENSMUSG00000036570	25	86	13
ENSMUSG00000036578	85	0	0
ENSMUSG00000036585	22	13	0
ENSMUSG00000036606	10	28	21
ENSMUSG00000036613	14	3	6
ENSMUSG00000036632	5	9	2
ENSMUSG00000036634	45	0	4
ENSMUSG00000036639	2	5	2
ENSMUSG00000036646	8	5	10
ENSMUSG00000036661	1	0.7	1
ENSMUSG00000036678	5	3	10
ENSMUSG00000036686	9	2	10
ENSMUSG00000036698	4	1	1
ENSMUSG00000036707	38	14	18
ENSMUSG00000036712	20	7	3
ENSMUSG00000036737	11	5	2
ENSMUSG00000036743	0	1	120
ENSMUSG00000036748	52	4	8
ENSMUSG00000036751	521	406	51
ENSMUSG00000036752	61	28	228
ENSMUSG00000036764	9	5	1
ENSMUSG00000036766	30	0	0
ENSMUSG00000036768	0	0	19
ENSMUSG00000036769	2	0.9	0
ENSMUSG00000036775	15	43	3
ENSMUSG00000036777	12	0	7
ENSMUSG00000036781	11	87	32
ENSMUSG00000036800	1	0	14
ENSMUSG00000036810	8	3	5
ENSMUSG00000036820	3	2	17
ENSMUSG00000036825	38	6	204
ENSMUSG00000036835	40	28	48
ENSMUSG00000036850	55	17	34
ENSMUSG00000036854	2	2	9
ENSMUSG00000036860	24	14	33
ENSMUSG00000036862	0.6	0	0.7
ENSMUSG00000036873	20	4	14
ENSMUSG00000036879	6	5	2
ENSMUSG00000036880	18	546	21
ENSMUSG00000036887	19	14	3
ENSMUSG00000036892	0	37	0
ENSMUSG00000036894	4	0	0.5
ENSMUSG00000036896	10	9	2
ENSMUSG00000036905	26	24	7
ENSMUSG00000036918	1	4	12
ENSMUSG00000036924	0	0	58
ENSMUSG00000036928	0	0	89
ENSMUSG00000036932	13	55	4
ENSMUSG00000036940	13	4	25
ENSMUSG00000036943	12	1	8
ENSMUSG00000036955	57	5	25
ENSMUSG00000036968	10	5	2
ENSMUSG00000036975	3	2	8
ENSMUSG00000036980	3	1	8
ENSMUSG00000036986	2	2	0.5
ENSMUSG00000036989	28	2	0.6
ENSMUSG00000036990	6	7	23
ENSMUSG00000036992	6	4	92
ENSMUSG00000037016	0	0	0
ENSMUSG00000037022	13	12	4
ENSMUSG00000037031	6	0.9	0.6
ENSMUSG00000037053	0	715	0
ENSMUSG00000037058	94	51	140
ENSMUSG00000037060	11	0	0.9
ENSMUSG00000037062	14	14	233
ENSMUSG00000037070	10	3	5
ENSMUSG00000037071	42	3180	8
ENSMUSG00000037110	1	2	1
ENSMUSG00000037111	15	1	0
ENSMUSG00000037119	13	16	8
ENSMUSG00000037139	0.5	0	0
ENSMUSG00000037149	138	68	205
ENSMUSG00000037151	6	0.9	0.8
ENSMUSG00000037161	0	0	12
ENSMUSG00000037166	79	3	14
ENSMUSG00000037167	0	0	29
ENSMUSG00000037190	4	2	4
ENSMUSG00000037197	47	29	36
ENSMUSG00000037204	20	17	7
ENSMUSG00000037216	3	3	3
ENSMUSG00000037217	157	0	0
ENSMUSG00000037234	7	6	1
ENSMUSG00000037236	53	11	40
ENSMUSG00000037242	18	12	7
ENSMUSG00000037257	28	13	11
ENSMUSG00000037262	17	13	7
ENSMUSG00000037275	3	2	13
ENSMUSG00000037278	4	13	126
ENSMUSG00000037286	5	4	6
ENSMUSG00000037287	12	12	12
ENSMUSG00000037295	0.5	3	0
ENSMUSG00000037296	8	5	6
ENSMUSG00000037307	0	0	52
ENSMUSG00000037316	11	6	5
ENSMUSG00000037321	0.5	3	0
ENSMUSG00000037331	21	28	77
ENSMUSG00000037337	0	0	15
ENSMUSG00000037344	3	0.8	0
ENSMUSG00000037349	3	3	1
ENSMUSG00000037351	65	14	7
ENSMUSG00000037353	11	6	4
ENSMUSG00000037361	50	28	15
ENSMUSG00000037363	7	2	106
ENSMUSG00000037366	1	26	9
ENSMUSG00000037376	4	3	3
ENSMUSG00000037408	2	0.6	4
ENSMUSG00000037410	0.9	2	0
ENSMUSG00000037416	3	1	1
ENSMUSG00000037419	22	0	1
ENSMUSG00000037434	6	5	11
ENSMUSG00000037437	0.5	0	268
ENSMUSG00000037440	0	2	0.5
ENSMUSG00000037443	3	27	24
ENSMUSG00000037470	6	13	3
ENSMUSG00000037475	3	2	1
ENSMUSG00000037499	71	7	15
ENSMUSG00000037503	36	8	3
ENSMUSG00000037523	1	21	1
ENSMUSG00000037531	7	5	25
ENSMUSG00000037542	0	73	0.6
ENSMUSG00000037563	78	88	53
ENSMUSG00000037580	1	26	0
ENSMUSG00000037601	23	9	4
ENSMUSG00000037606	5	0	0.8
ENSMUSG00000037617	6	0.7	31
ENSMUSG00000037622	12	18	54
ENSMUSG00000037625	175	0	55
ENSMUSG00000037627	0	0	61
ENSMUSG00000037643	9	4	3
ENSMUSG00000037683	0	0	68
ENSMUSG00000037686	0.7	39	0
ENSMUSG00000037689	0	0	371
ENSMUSG00000037692	5	0.7	5
ENSMUSG00000037706	135	64	20
ENSMUSG00000037710	79	107	33
ENSMUSG00000037712	25	33	4
ENSMUSG00000037720	15	12	3
ENSMUSG00000037722	5	29	4
ENSMUSG00000037731	0	1	0
ENSMUSG00000037736	12	0	6
ENSMUSG00000037737	1	0	61
ENSMUSG00000037740	13	4	7
ENSMUSG00000037742	859	1820	798
ENSMUSG00000037747	28	0	46
ENSMUSG00000037772	3	2	0.5
ENSMUSG00000037780	0	130	0
ENSMUSG00000037797	0	63	7
ENSMUSG00000037798	0	608	0
ENSMUSG00000037815	30	51	12
ENSMUSG00000037820	3	16	2
ENSMUSG00000037822	5	3	4
ENSMUSG00000037824	15	7	2
ENSMUSG00000037826	15	17	1
ENSMUSG00000037847	1	3	0.9
ENSMUSG00000037851	21	16	10
ENSMUSG00000037852	1836	0	51
ENSMUSG00000037857	5	8	8
ENSMUSG00000037890	2	0	5
ENSMUSG00000037892	2	0	0
ENSMUSG00000037896	3	3	5
ENSMUSG00000037904	3	0	14
ENSMUSG00000037905	17	3	5
ENSMUSG00000037916	60	49	32
ENSMUSG00000037922	0	0	0
ENSMUSG00000037926	2	1	14
ENSMUSG00000037933	14	5	9
ENSMUSG00000037935	9	5	11
ENSMUSG00000037936	2	12	9
ENSMUSG00000037938	5	4	5
ENSMUSG00000037942	0	181	0
ENSMUSG00000037960	8	6	7
ENSMUSG00000037966	9	58	7
ENSMUSG00000037972	61	0	6
ENSMUSG00000037979	47	0	196
ENSMUSG00000038000	14	3	15
ENSMUSG00000038005	59	8	35
ENSMUSG00000038009	0	35	0.6
ENSMUSG00000038013	10	1	2
ENSMUSG00000038014	26	29	5
ENSMUSG00000038022	1	0	15
ENSMUSG00000038023	9	4	3
ENSMUSG00000038024	2	5	4
ENSMUSG00000038026	22	0	12
ENSMUSG00000038028	7	2	3
ENSMUSG00000038042	8	0	68
ENSMUSG00000038057	3	0	1936
ENSMUSG00000038058	2	2	0
ENSMUSG00000038065	19	0	3
ENSMUSG00000038069	9	6	78
ENSMUSG00000038072	6	2	0.9
ENSMUSG00000038074	3	2	3
